KOD_ZSJ,CENTROID_X,CENTROID_Y,REPRESENTATIVE_POINT_X,REPRESENTATIVE_POINT_Y
316911,14.305684668679648,50.056214271130145,14.306323197360971,50.05649778949122
316920,14.299718360741348,50.05829710736149,14.29992582998763,50.058000801600514
316938,14.285732866213007,50.0528346015558,14.287668145947876,50.05349965257156
316946,14.269200875504747,50.06941838017792,14.27184312562349,50.0682467693878
316954,14.304783868650023,50.11775263285542,14.30971655834329,50.11825408255427
316962,14.470415226933671,50.16288209321021,14.47145453217,50.16169698521026
316971,14.495879765194493,50.16788407409352,14.496237135425389,50.16694910832824
316989,14.463158737260216,50.09798461185191,14.465075506381588,50.098347984126505
316997,14.470336731440222,50.10172536478517,14.470152322258958,50.10139752973301
317004,14.553833369001039,50.108976270348,14.553649327804274,50.10900387656885
317012,14.541953345325933,50.101040366402145,14.542824734944205,50.10114015588792
317021,14.49988911846984,50.10386587269343,14.500213591011605,50.10351791417549
317039,14.539513294152506,50.13891239216405,14.539113409776242,50.13908149900082
317047,14.534205549702035,50.14155259253135,14.534809502372486,50.14201399678289
317055,14.56147136089426,50.0891415348783,14.561229765393074,50.089597746672425
317063,14.553929558578504,50.086004583755916,14.553684905851906,50.08514574869735
317071,14.586929651618034,50.11720974866189,14.588424593994567,50.11760521908154
317080,14.61152009401941,50.12632571584586,14.610553021096088,50.12597957149376
317098,14.587373062588345,50.099086843818064,14.583813705437745,50.09846093498882
317101,14.536647803096278,50.158041685388625,14.534806555485606,50.15792608438647
317110,14.495418160321403,50.114134574166705,14.495624962160235,50.11403841464188
317128,14.512263027741053,50.120284614476155,14.512065066161364,50.12058303475659
317136,14.549299012687483,50.10532762533513,14.54952440400437,50.1048550725389
317152,14.527192820159666,50.09149406287088,14.528929445799754,50.09110657098336
317161,14.605175571067768,50.098661768518326,14.611256260082065,50.09889080202805
317187,14.561497790726452,50.101079406447774,14.56273953564467,50.10106084174468
317195,14.582857767277192,50.11159386751816,14.581947506208476,50.110856411951175
317209,14.572687912291885,50.11089998402514,14.572214170961153,50.11116153827406
317217,14.631103577490984,50.12183571007706,14.63046667859798,50.12166632479956
317225,14.62556814757877,50.10926394622393,14.627082254590569,50.108297398840335
317233,14.627992646854711,50.10102597593133,14.628290024496291,50.101084541019425
317241,14.645195681496869,50.110620265651946,14.648251960006428,50.110646960872074
317250,14.65081138906067,50.09176135092557,14.652801771937227,50.09208681625998
317268,14.636039303706116,50.095676907271155,14.63456209589875,50.09559739431029
317276,14.684579489193453,50.08295348239562,14.679436203075229,50.083896230468085
317284,14.680620302439406,50.09162203867507,14.680835522356668,50.09189080899495
317292,14.637017098659657,50.066942704147536,14.62680430004539,50.06713348937486
317306,14.623761303038346,50.07623537657277,14.624810131048445,50.07596817357653
317314,14.645951908455409,50.07447917902423,14.646671831547973,50.07469189725755
317322,14.662714496825116,50.06801864838812,14.663339807175724,50.06861722392694
317331,14.681618206499646,50.07067371608187,14.681880148745408,50.070556112655034
317349,14.632779778976047,50.05845337350462,14.631387239297908,50.05852838156485
317357,14.615602066541985,50.08547213583752,14.626515006118286,50.08575462512162
317365,14.614632809887151,50.09064972463151,14.6134161988921,50.09131327910511
317373,14.60859448091944,50.09501191104578,14.607423265823,50.09427857031156
317381,14.59584296216727,50.08986330482705,14.596111581961118,50.08978440103867
317390,14.593010714789802,50.0776228568342,14.593459642434155,50.07707357483298
317403,14.573280330111873,50.08044212755515,14.579573432691138,50.080952989274486
317411,14.522869803636423,50.06241661724503,14.522463369564864,50.06246643300051
317420,14.527010499752302,50.07166573656705,14.52786478412365,50.07154646978714
317438,14.56319252456054,50.07348537990806,14.562893038998592,50.074378143285145
317446,14.549937160841857,50.03268371436551,14.549061684554367,50.032292425277035
317454,14.512176687991712,50.082132119637215,14.511726553285165,50.08123011443386
317462,14.510404609235072,50.07929524398601,14.510398948497642,50.079404281505035
317471,14.552059281258943,50.042371494775644,14.552602912417584,50.04324760121979
317489,14.56066432251754,50.02710300397514,14.55337242544471,50.026413349704015
317497,14.569340505285936,50.034671281391205,14.569149764682145,50.03504919837066
317501,14.57835262294282,50.02667072720956,14.57768752227561,50.02686841133634
317519,14.58089005695756,50.07493218754439,14.58330057988378,50.07639610550728
317527,14.59682034747762,50.063517644228824,14.610090909441677,50.06206620862555
317535,14.618645032766969,50.05195205956409,14.613186734702479,50.0520806123028
317543,14.610995160380835,50.03800059146085,14.611781790837622,50.037792608580816
317551,14.635967293999197,50.05138800308767,14.63578628944931,50.05156418575025
317560,14.648715875681717,50.039495429691875,14.648891746285374,50.0372771662178
317578,14.637084556380099,50.032758635662624,14.633942184185017,50.034139701419875
317586,14.648420720797187,50.01657922717797,14.644434057064894,50.01640105682726
317594,14.631371482620818,50.018625213105615,14.635399780012477,50.01638532712069
317608,14.660522145952655,50.01917628970768,14.66284523660882,50.017354220135644
317616,14.629878872137407,50.004079889601975,14.626279064936913,50.005484599111526
317624,14.618164466173603,50.001114760554444,14.623186301118533,50.00060723262489
317632,14.605568150080089,50.01370023791421,14.611514451953962,50.01399527636251
317641,14.5758630200426,50.0184360376086,14.576074475489252,50.01868955514054
317659,14.59491663929457,50.01291026982498,14.594605246356199,50.013348869664235
317667,14.586979003968006,50.028696981016395,14.589315416716259,50.0274938442537
318205,14.431146397209245,50.07790085523428,14.43123127913983,50.0780481788808
318213,14.432196950481421,50.07899820325134,14.432085103553845,50.07887395990411
318221,14.348185063171012,50.044483459655,14.348264599544578,50.044699074970715
318230,14.353610700897955,50.03678496159355,14.354072199751553,50.03705885556518
318256,14.44563792292812,50.13691319793381,14.444672421416254,50.13739990390728
318264,14.437297932591443,50.08815447498742,14.43726451216789,50.08811857957209
318272,14.52808968720666,50.10052014275068,14.528978622697155,50.1010407939071
318281,14.533846173979871,50.09552425192627,14.532496090351831,50.09499543014593
318299,14.517810249859076,50.088564394144726,14.518015701267224,50.08853364591957
318302,14.53360888833524,50.0920172258259,14.53387335620899,50.0919964020008
318311,14.536122495499074,50.07004527522654,14.536048512929458,50.069623870973345
318329,14.534437427945765,50.07219969322643,14.534219643532456,50.07212172857312
318337,14.534868057028817,50.08710714596644,14.534466772133491,50.08653203714981
318345,14.536548112790946,50.075987029109896,14.536397878561834,50.07591450266933
318353,14.310497156456389,50.04075829626289,14.311080531894296,50.040999596985955
318361,14.288948007493431,50.031746990487605,14.287918954407631,50.03210869300001
318370,14.290057316534185,50.03983086704694,14.289155961169437,50.040230289597154
318388,14.515263968778612,50.06010195672536,14.515251892219657,50.060110708893575
318396,14.513807571952054,50.058062455123796,14.513685642463622,50.05801951924651
318469,14.390640618981323,50.12345480794672,14.391112444513581,50.12321959633289
318485,14.553642985255305,50.05316997894792,14.553837068180332,50.053146570567804
320501,14.478841646696008,50.04905982806674,14.479047423578258,50.04901759490028
320510,14.435674978571061,50.06619875616286,14.435788595074492,50.06627793405069
320528,14.48835061574415,50.1232658731175,14.488281367323703,50.12300196037428
320536,14.496209562801376,50.12333614381326,14.49621891805893,50.12322122194443
320544,14.275873809066091,50.053170033168556,14.274611269940213,50.05287470330288
320552,14.298090754435085,50.04107010945623,14.29738577708402,50.041077653669475
320561,14.302493178728255,50.04584879769643,14.30288154650529,50.0452588976009
320579,14.304823078606683,50.05006410707524,14.301967706211297,50.05036044974289
320587,14.303498446321722,50.051588046901635,14.301835468344557,50.05143696880357
320595,14.292830248380113,50.05592471430275,14.293279174227354,50.055618323162506
320609,14.28279094004388,50.05362891859301,14.28253585644904,50.053687463518216
320773,14.372366363604304,50.07857485699734,14.37271031429352,50.078646248225176
320781,14.455090651793395,50.06142290166181,14.455198880627599,50.06133489809102
322326,14.392120612322135,50.12590901644219,14.392444117926576,50.12583929444516
324833,14.474904003087726,50.04727329680097,14.474360398453284,50.04711271185879
324841,14.422633123165813,50.03194901924605,14.42221984087543,50.031842010248674
324850,14.35309317215486,50.05438287804231,14.355699961641944,50.05334137739352
324868,14.351088449338151,49.97992891984178,14.351777467911447,49.98040140202613
324876,14.372100804614005,49.95774496335842,14.376459138134006,49.956345619505626
324884,14.349954367581079,49.95362180809979,14.34723004112971,49.95588922922494
324892,14.28910111686653,50.07978799198413,14.288906023056171,50.079417574329085
324906,14.613304796867563,50.12251519712107,14.613793068830127,50.12256346302962
329738,14.320796594896136,50.070023610641506,14.320612769927894,50.07004056914576
329746,14.586981923266348,50.01407618055451,14.586658596434805,50.013748940954244
329754,14.591007972164485,50.01930165244554,14.59166933172743,50.019163372971065
329762,14.564996586386973,50.01486850888702,14.564124490460532,50.01428702751472
329771,14.515226367701015,50.04404204404575,14.515045452688046,50.04366322065685
329789,14.612937321785727,50.04066012234143,14.612047236618448,50.041449133499356
329797,14.486719870110914,50.018954272071866,14.486872205384156,50.0187014720923
329801,14.489728987453244,50.00278349255508,14.48937806643429,50.00308643735647
329819,14.495422091039583,50.01653046185948,14.494979837012089,50.0164902658371
329827,14.423671743262558,49.99469503422788,14.428436517837898,49.99452534046658
329835,14.423986078847078,49.99807918655566,14.422119298950758,49.997862174470626
